-8.6839,3.4969
5.6198,-3.4569
3.8048,-3.1869
3.0944,-3.0699
-3.0813,3.198
1,1
1,1
-4.9405,4.782
-1,-1
-1,-1
1,1
-6.5596,5.1865
11.559,-7.4038
1,1
-20.736,7.2936
-11.831,2.9931
-14.169,3.0529
1,1
-1,-1
11.522,-2.9866
1,1
20.977,-8.6458
-84.005,47.845
1,1
-11.858,10.557
4.7413,-4.7759
2.8776,-3.0608
2.3665,-2.4181
-1,-1
-3.1074,2.4285
-1,-1
-6.947,4.9146
-11.546,8.5182
18.946,-14.599
-1,-1
1,1
-1,-1
2.6959,-3.9571
2.765,-4.0069
1,1
6.707,-11.205
1,1
5.8212,-9.1992
-3.5245,5.1809
-1,-1
-1,-1
-2.7937,5.6361
1,1
1,1
-1,-1
-1,-1
2.2331,-5.1009
-1,-1
3.158,-6.124
-5.9958,12.77
1,1
22.865,-57.453
6.5995,-14.905
-1,-1
3.0063,-4.9002
1,1
3.3401,-4.7445
-1,-1
78.092,-125.03
4.4315,-7.1537
-1,-1
-2.3544,3.3797
2.711,-4.283
-1,-1
-1,-1
-9.2737,28.572
4.378,-14.946
-1,-1
-1,-1
-1,-1
1,1
1,1
-3.9183,6.6065
4.2352,-7.4033
1,1
-4.5022,8.6816
-1,-1
-1,-1
7.1286,-11.296
-1,-1
-9.7218,14.899
-1,-1
-2.6062,4.2827
-1,-1
3.0296,-5.8239
-7.8807,17.063
1,1
-3.0933,7.5617
-2.5375,6.3784
3.017,-8.214
-5.2585,15.697
-1,-1
-9.1136,23.695
-2.2843,4.5571
3.2899,-4.853
4.0483,-4.9466
1,1
7.6922,-8.3961
1,1
31.301,-35.131
-1,-1
-1,-1
3.3095,-4.7727
1,1
-1,-1
-1.3359,4.8151
1,1
1,1
1.1029,-5.1185
1.1187,-3.7059
1.1363,-2.7433
1.1678,-2.3196
1.2358,-2.2628
1.396,-2.4984
1,1
-1,-1
-4.8924,7.9848
1,1
-1,-1
3.3432,-5.9831
3.3317,-5.7477
3.6863,-6.1258
-4.1384,6.6065
4.1251,-6.3311
1,1
2.6594,-4.097
2.1134,-3.6567
-1,-1
1.4944,-4.3149
-1,-1
1,1
1,1
1.0621,-4.2944
1,1
1,1
-1,-1
2.684,-2.9203
-4.2376,4.0287
1,1
-1,-1
1,1
-1,-1
4.0417,-6.8904
-1,-1
-1,-1
-1,-1
1,1
1.7069,-5.054
1.6627,-4.7859
-1,-1
1.3859,-3.258
-1,-1
1,1
1.096,-3.223
-1.0228,3.45
1,1
-1,-1
1.3223,-3.4046
1,1
-1,-1
1,1
-1.2231,1.693
-1.1511,1.7956
-1,-1
1,1
2.8442,-3.368
5.4491,-5.3018
16.312,-14.107
-26.581,22.875
7.6166,-7.3331
1,1
-1,-1
2.7169,-5.9658
1,1
-6.409,33.078
-1,-1
-1.7045,14.189
1,1
1,1
-1,-1
-1.3806,2.2061
1,1
-1,-1
-1,-1
2.9023,-1.965
-4.0533,3.4754
-1,-1
-8.3662,12.561
1,1
1,1
-1,-1
-1,-1
1,1
1,1
5.0364,-21.139
1,1
1.5891,-12.942
-1.0864,9.3041
1,1
-1.0649,5.5309
-1,-1
1,1
-1,-1
-1,-1
-1,-1
-1,-1
3.1465,-1.8544
5.3681,-3.0875
1,1
16.013,-11.893
5.6174,-5.0837
1,1
-1,-1
-1,-1
-5.26,14.576
1,1
1,1
-1.1989,12.107
-1,-1
-1.1712,7.3156
-1,-1
-10.47,23.697
-1,-1
-2.2685,5.8072
1,1
1,1
6.8029,-1.4033
-1,-1
-1.8814,3.7409
-1.3657,5.6869
1.1831,-8.5408
-1.3321,13.774
1,1
-151.36,1775.3
-1,-1
1,1
1,1
-1.0717,9.0398
1,1
2.7605,-14.623
-21.316,71.942
1,1
-1,-1
4.1671,-4.9382
4.336,-3.9432
-4.6555,3.5338
-6.4289,4.8851
-1,-1
-3.8189,7.5322
1,1
-3.5145,32.06
-1.8762,18.315
1,1
1.1803,-12.819
1.6573,-18.272
-3.8786,38.34
19.902,-161.1
-1,-1
2.4551,-12.808
1,1
-1.7699,7.3438
-1,-1
1,1
-1.1278,6.1933
2.0541,-8.1528
-1,-1
1,1
-1,-1
-3.5994,1.5134
2.6536,-2.7883
1,1
-1.487,7.999
1.1307,-12.836
-1,-1
1,1
1,1
-1,-1
1,1
1,1
25.919,-187.06
-60.212,303.64
1,1
1,1
10.095,-25.298
1,1
12.49,-17.795
-1,-1
-1,-1
-4.8232,3.5857
-3.3285,2.4799
-1,-1
-2.254,1.973
-1,-1
1,1
2.9133,-2.2113
-4.2622,2.321
-1,-1
7.8723,-1.7996
1,1
-1,-1
-52.381,43.356
1,1
-1,-1
-1,-1
-1,-1
1,1
-1.8664,3.6333
-2.2411,3.9466
1,1
-4.796,4.9075
6.3382,-4.5186
-1,-1
-5.6021,2.4823
-1,-1
-3.6487,1.9969
-3.2369,2.1502
1,1
3.4334,-2.5222
-1,-1
-4.4265,2.2911
-4.5029,1.9963
-1,-1
5.6875,-3.8457
17.16,-18.73
-1,-1
98.909,-154.37
-1,-1
4.5774,-6.6782
-3.0397,4.3132
1,1
-2.1392,2.8
-2.1182,2.5514
2.2908,-2.4343
2.6826,-2.3847
3.3791,-2.3605
-4.4944,2.3264
-1,-1
6.8297,-2.099
1,1
-7.511,3.1428
-7.9471,4.3431
1,1
1,1
1,1
-3.0099,3.1193
-2.5156,3.2577
1,1
-1,-1
-5.8889,10.615
1.0578,-1.3215
-1,-1
1.2564,-1.0718
-1.5413,1.0194
-1.943,1
-2.503,1.0257
3.4281,-1.1303
5.5965,-1.4395
16.416,-3.0996
-22.655,3.2352
1,1
5.846,-1.104
-5.0098,1.3423
4.9476,-1.7588
1,1
8.5214,-4.4446
28.631,-18.108
11.674,-9.3455
3.7025,-3.8841
-1.8778,2.5296
1.2326,-1.9086
-1.0261,1.5504
-1.0267,1.3273
1,1
-1.4048,1.0943
1.8215,-1.0348
-2.5218,1.008
3.8281,-1.0558
-1,-1
-1,-1
1,1
6.0565,-1.1063
-1,-1
4.4125,-1.3767
4.7395,-1.9452
5.5669,-2.864
-1,-1
1,1
-23.673,18.067
5.324,-4.4212
1,1
1,1
1,1
-1.0285,1.2517
1.0503,-1.153
1.1892,-1.0875
1.4226,-1.0421
1.7886,-1.013
2.4258,-1.004
1,1
7.3546,-1.3072
-45.834,5.6963
-12.647,1.6344
-1,-1
-4.4228,1.2241
4.2251,-1.5778
1,1
6.9032,-4.2514
1,1
-1,-1
4.7422,-5.8653
-2.3646,3.3148
-1,-1
-1,-1
-1,-1
1,1
1.11,-3.3898
1.073,-3.4052
1.0801,-3.032
-1.089,2.4555
1,1
-1.0714,1.6316
1,1
1,1
1.1632,-1.4628
-1,-1
1,1
1,1
-1.5658,1.9706
1.622,-2.1095
1,1
-1,-1
1,1
-1,-1
-1,-1
-1,-1
-1,-1
-1.1616,2.1202
1,1
1,1
1.1734,-1.8453
1.1808,-1.7347
1.1905,-1.609
-1.1911,1.4922
-1,-1
1,1
1,1
1,1
-1,-1
1.1941,-2.0868
1,1
1.4337,-2.2566
-1,-1
-1,-1
-2.0606,3.3118
-2.1426,3.9491
1,1
-1,-1
-1.1148,3.3383
-1,-1
-1,-1
-1,-1
1,1
1,1
1,1
-1,-1
1,1
1.2824,-1.1021
-1,-1
-1,-1
1.2839,-1.6107
1.24,-1.8414
-1,-1
1,1
1,1
1.167,-2.1705
1.2793,-2.3461
-1,-1
-1,-1
1,1
1,1
1,1
-1.2003,2.2116
1,1
-1.3134,2.4429
1,1
1,1
-1,-1
-1,-1
-1,-1
1,1
-1,-1
3.0881,-1.6019
1,1
1,1
-1,-1
1.8392,-1.0361
1,1
1.5676,-1.2341
1,1
-1.2171,1.4694
-1.1359,1.5403
1.1202,-1.6133
-1.1551,1.6929
1.2436,-1.7855
1,1
-1.6042,2.0848
-1,-1
-2.2862,3.3678
1,1
-2.8039,4.6535
2.4699,-3.5106
-1,-1
1,1
-2.2725,1.5479
-2.2538,1.2425
-1,-1
-1.9961,1.0009
-1.865,1.0548
-1.7559,1.2518
1,1
-1.5159,2.2005
-1,-1
1.185,-2.0233
1,1
1,1
1.1994,-1.8094
1,1
1.5836,-2.0287
1,1
2.8942,-2.5918
-1,-1
1,1
-3.5831,3.1023
1,1
2.6755,-2.6617
1,1
1.8557,-1.4253
1.6813,-1.0943
-1.6013,1.0137
1.5291,-1.0939
1,1
-1.9018,1.0416
1.8117,-1.0598
-1.7276,1.0625
1.66,-1.047
-1.6463,1.0253
-1,-1
-1,-1
-5.0261,3.4756
-21.462,16.203
1,1
1,1
1,1
1,1
-1,-1
1,1
-1,-1
-5.7261,3.6429
-1,-1
-5.0241,2.7021
-3.8934,1.9738
-1,-1
-2.0881,1.2014
-1,-1
1,1
-1,-1
-1.6868,1.2213
1.7614,-1.2479
-1.8769,1.2275
1,1
1,1
3.9546,-1.4116
1,1
2334.4,-1654.3
-17.277,13.54
1,1
3.1953,-2.1435
-1,-1
-1,-1
-1,-1
-3.0646,1.4907
1,1
-1,-1
2.6212,-1.4328
2.2618,-1.3446
-1,-1
1.726,-1.2611
-1,-1
1.9812,-1.7695
-1,-1
2.9405,-2.497
-3.1338,2.3129
1,1
-3.2636,1.7266
1,1
4.4912,-2.3897
-8.2765,5.8267
-18.849,15.784
1,1
1,1
-1,-1
-3.0257,1.3722
-1,-1
1,1
-1,-1
-1,-1
-2.4105,4.4288
4.219,-6.8858
-1,-1
-1,-1
-1,-1
-1,-1
1,1
-1,-1
-1,-1
14.283,-27.093
1,1
-1.3789,2.8332
-1,-1
1.0175,-1.8204
1.0008,-1.6426
-1.0288,1.5582
1,1
-1.2101,1.7168
-1.4112,2.1229
1.8,-3.0693
-1,-1
5.1022,-12.009
15.12,-38.453
1,1
-1,-1
-16.889,28.778
9.8649,-14.751
-7.1308,10.095
6.3737,-9.1531
-1,-1
-1,-1
-14.721,24.737
-4.2697,7.1717
1,1
1,1
-1,-1
-1.0518,1.7723
-1,-1
-1,-1
1,1
1,1
1.8257,-2.621
2.864,-4.346
1,1
-1,-1
-2.4243,3.4298
-1.8578,2.3668
1,1
-1,-1
1,1
-5.3861,11.725
1,1
-1,-1
-1.5914,3.187
-1,-1
1.2464,-2.266
1.1458,-1.9871
1.0745,-1.8165
1.0262,-1.7643
-1.0115,1.8466
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1,1
-1.0315,1.8864
1.0607,-1.4416
1,1
1.3415,-1.6489
-1.8129,2.3279
-3.3619,4.3635
-1,-1
5.7816,-7.6692
-1,-1
3.4058,-8.1765
-3.2933,11.087
1,1
-2.461,11.639
2.0833,-9.8671
1,1
-1,-1
-1.6861,6.8926
1,1
-2.2375,14.925
1,1
-1,-1
-1.0926,2.381
1,1
1.0678,-1.3367
1.1363,-1.4788
-1,-1
1.5723,-2.2151
-1,-1
1,1
-11.857,14.604
10.819,-12.506
1,1
1,1
-1,-1
-1,-1
1,1
1,1
1,1
1.1568,-14.285
1,1
-12.449,168.58
-1,-1
-1.4508,12.747
1,1
-1,-1
1,1
-1,-1
-2.1152,3.4936
1,1
-1,-1
1,1
-5.7053,12.231
1,1
1,1
1,1
-3.2395,5.6659
1,1
1,1
1,1
-2.5778,11.253
-1,-1
4.9734,-7.746
1,1
5.8766,-10.787
-10.101,19.869
3.1237,-6.0664
4.9372,-6.9551
-1,-1
-388.98,396.24
1,1
-1,-1
-1,-1
-3.7563,5.9999
2.879,-5.7113
-1,-1
-1.5945,4.8239
1,1
-1,-1
-1,-1
-1,-1
1,1
6.546,-3.3986
-1,-1
14.938,-12.799
90.743,-106.28
1,1
-1,-1
1,1
-7.488,24.49
18.932,-46.963
-1,-1
-5.5451,7.144
-1,-1
-4.0799,4.5082
-1,-1
3.709,-4.7882
1,1
1,1
1,1
2.6368,-6.1189
2.8102,-6.332
1,1
143.5,-162.18
-1,-1
-16.11,12.437
9.8298,-7.9554
-1,-1
-1,-1
-7.1799,9.128
14.376,-21.099
61.004,-103.21
-1,-1
1,1
1,1
-1,-1
-2.2039,4.6841
-1,-1
1,1
-1,-1
-1,-1
-1,-1
-11.797,9.4698
-1,-1
-12.111,11.105
1,1
10.566,-19.571
-1,-1
22.855,-36.006
-10.808,14.134
-1,-1
-5.4256,3.4876
4.5073,-1.8425
-4.0304,1.2113
-3.616,1.0837
3.1676,-1.1967
2.8392,-1.439
-2.849,1.8484
3.5961,-2.719
-6.8263,5.5531
-1,-1
-1,-1
-9.2588,10.187
-1,-1
-18.666,27.339
-52.581,84.792
-9.8488,16.469
-1,-1
-1,-1
-7.4865,9.6432
-1,-1
-1,-1
-1,-1
1,1
-1,-1
-4.7513,2.1457
3.4562,-1.286
-2.8191,1.0175
-2.5654,1.0844
1,1
-1,-1
1,1
1,1
-1,-1
-2.9464,4.4056
2.8553,-4.6066
3.5474,-6.1977
1,1
-337.01,641.66
1,1
-3.9343,5.6894
3.331,-3.4589
1,1
-4.4493,2.3713
5.9078,-2.6979
6.6522,-2.9203
5.7039,-2.5788
1,1
1,1
-1,-1
1,1
-1,-1
-3.7841,2.0979
1,1
1,1
-1,-1
-6.0245,9.6931
-4.2989,7.8582
-1,-1
5.7974,-11.049
1,1
1.3092,-13.266
1.1893,-7.6464
1,1
-2.6237,5.3272
-1,-1
4.1749,-5.339
7.1056,-8.711
-42.752,51.509
-1,-1
1,1
1,1
3.4632,-2.7142
-3.0037,2.211
-2.6559,2.031
-2.3539,2.0683
2.0774,-2.2255
-1.8347,2.4207
-1,-1
-1.5485,2.9946
-1,-1
-2.0005,6.383
-7.5972,34.738
1.8274,-11.309
-1,-1
-1.3467,5.1301
2.0989,-5.1295
1,1
-5.0516,6.7264
9.6014,-10.812
1,1
-1,-1
-4.8405,4.1263
-1,-1
-1,-1
-2.4138,1.4774
-1,-1
1,1
1,1
1.8869,-3.9197
1.8293,-6.0814
-1,-1
3.0519,-17.367
-1,-1
-3.6814,16.402
-2.0066,7.3106
1.7163,-5.0858
1,1
-1,-1
1,1
-1,-1
-1,-1
-21.529,25.041
-8.097,8.0766
-5.1349,4.4237
-1,-1
-2.8644,1.9799
2.3505,-1.56
-2.0336,1.4213
1,1
1,1
-1,-1
-1,-1
1.8632,-8.6329
23.445,-4.0797
1,1
-1,-1
1,1
1,1
-1,-1
-18.196,1.2656
12.08,-1.3645
1,1
-1,-1
-1,-1
1,1
-17.988,16.176
-1,-1
1,1
-2.2881,4.8187
1,1
-1,-1
1,1
-1,-1
9.1939,-2.8563
29.146,-6.0203
1,1
1,1
-18.974,1.2417
-1,-1
-1,-1
1,1
-1,-1
32.498,-9.6375
-9.214,4.7483
-3.4109,3.2708
1,1
-1,-1
1,1
1,1
1.8407,-4.2841
-1.7155,3.7832
1,1
11.081,-6.5685
-5.3698,1.8469
1,1
5.4586,-1.0738
-1,-1
25.471,-1.6143
62.984,-1.5204
-41.097,1.3976
-80.598,5.2574
-224.02,23.203
-48.875,7.2968
31.792,-6.6931
-32.664,9.9542
-719.98,339.72
9.8463,-8.0373
-1,-1
1.1351,-3.3532
-1.1937,3.7126
2.2771,-5.0501
-4.7393,7.5314
-1,-1
-1,-1
-99.491,64.502
39.189,-17.045
-23.024,6.4379
-1,-1
1,1
-1,-1
-1,-1
2.3898,-5.7499
2.2141,-7.1004
-2.5174,10.567
3.3975,-16.407
-5.3468,23.977
-1,-1
21.975,-53.954
-8.5128,15.963
-1,-1
-1,-1
1,1
-1,-1
1,1
-2.8326,15.916
-2.7912,19.952
-2.9581,26.855
-1,-1
20.194,-312.65
-1,-1
-1.9586,7.2552
-4.4586,11.355
5.07,-5.9822
-5.0689,5.3349
7.1117,-12.997
-2.7549,6.7362
1,1
1,1
2.6418,-11.326
1,1
1,1
-8.4303,34.626
1,1
-1,-1
1,1
-5.44,12.697
-1,-1
-2.6544,7.0134
2.0385,-7.4029
1.4181,-8.5691
-1.0769,10.914
-1,-1
-1.7851,6.1273
1,1
-1,-1
-1,-1
-12.155,32.025
-1,-1
10.166,-15.043
-1,-1
-2.5688,7.2826
-1,-1
1,1
-1,-1
2.2611,-12.885
2.5999,-16.154
1,1
4.4122,-26.619
12.859,-71.022
-1,-1
-1.5276,6.1509
1,1
-4.9209,8.7236
-1.834,2.9615
1,1
-1.081,1.3315
-1.0842,2.0061
1,1
2.7632,-8.3102
1,1
5.3457,-10.687
3.1568,-4.8694
1,1
1,1
-1.7031,1.8606
-1,-1
1.2111,-1.8026
-1.0584,1.942
-1,-1
1.3795,-2.4472
-2.5281,2.9023
-1,-1
-1,-1
1,1
-1,-1
1,1
-1.3717,2.2808
-1,-1
1,1
-2.243,10.947
1,1
-5.0572,26.346
1,1
-1,-1
1,1
1,1
-2.1078,1.6993
1.8805,-1.3411
-1,-1
-1,-1
1,1
1,1
-1.114,2.7038
-1.9711,4.2502
-10.239,13.914
1.7599,-1.527
1,1
1.125,-1.2814
-1,-1
1,1
3.1855,-8.3425
-13.677,38.901
-7.26,20.808
-3.0753,8.5617
1.9857,-5.3197
1,1
1,1
1.2877,-2.606
-1.4266,2.3079
-1,-1
1,1
-1,-1
1,1
-2.6655,1.9318
-1,-1
1.716,-2.4166
-1.9776,2.0469
2.1927,-1.7242
-1,-1
-2.5261,1.7648
-2.7555,2.4634
3.1353,-4.0746
-3.8876,7.3884
-5.322,13.301
1,1
7.4116,-19.879
1,1
-7.3647,16.562
-1,-1
-1,-1
-1,-1
-1,-1
1,1
1.9498,-3.349
1.6796,-2.7256
1,1
-1.6456,2.2979
-1,-1
-1,-1
1,1
-2.6401,1.9157
1,1
1,1
-3.1702,4.2714
4.1707,-8.2676
-5.3555,14.552
1,1
-1,-1
5.0282,-14.496
-5.0678,12.147
1,1
6.009,-10.455
6.2136,-10.072
-1,-1
1,1
-1,-1
1,1
1,1
-1,-1
1,1
1,1
-1,-1
3.1071,-2.6403
1,1
-3.3081,4.3861
1,1
-4.9579,10.085
1,1
-1,-1
-1,-1
1,1
1,1
-1,-1
1,1
-3.1718,5.3289
-1,-1
-2.7752,4.2609
2.1244,-3.5177
-1.6544,2.8328
1,1
46.384,-12.246
-1,-1
40.616,-7.6315
26.891,-6.7911
1,1
1,1
1,1
-1,-1
1,1
-1,-1
-2.6021,3.0238
1,1
1,1
-1,-1
-1,-1
-44.201,36.51
-11.783,6.1951
1,1
-1,-1
1,1
9.8625,-2.5358
1,1
1,1
-1,-1
-6.5697,3.3839
4.5468,-2.3618
3.5577,-1.8197
1,1
1,1
-1,-1
-1,-1
1,1
1,1
-1,-1
-1,-1
-1,-1
1,1
-1,-1
1,1
15.497,-9.8223
-167.28,59.403
-1,-1
1,1
-12.502,1.8287
1,1
1,1
-1,-1
-1,-1
1,1
1.715,-1.361
-1.695,1.3096
-1.8017,1.5127
-1,-1
1,1
3.2902,-3.6889
12.561,-11.523
9.3499,-6.5596
-5.037,3.0425
-1,-1
5.263,-3.2155
8.0827,-5.0424
-23.796,14.383
1,1
-3.9081,5.017
-1,-1
1,1
-8.1581,11.262
-1,-1
11.811,-20.698
1,1
-1,-1
-1,-1
-1,-1
-1,-1
1.8404,-3.0414
-1,-1
-3.2959,3.4464
1,1
1,1
-1,-1
-2.2963,2.8206
-1.6853,2.0904
-1.8181,1.9854
-2.6651,2.664
1,1
-411.43,424.76
1,1
1,1
5.401,-8.402
-1,-1
1,1
-5.006,12.723
1,1
3.7577,-9.2754
-1,-1
-1,-1
2.5811,-3.8167
1,1
1,1
-1,-1
-1,-1
1,1
-1,-1
1.5003,-2.4667
-1.5851,2.2153
1,1
2.8947,-2.8423
1,1
-1,-1
-7.0519,8.8783
-1,-1
-1,-1
-2.0377,4.1648
-1,-1
1,1
-1,-1
3.1666,-6.6764
4.1969,-7.1409
-1,-1
1,1
1,1
-37.319,29.679
1,1
1,1
1,1
-1,-1
1,1
8.1107,-7.7012
-1,-1
-3.9516,2.6763
-3.183,2.0311
1,1
-1,-1
1,1
-2.2072,2.0083
1,1
1.6405,-2.2428
1,1
1,1
-1,-1
-10.033,94.023
1,1
1,1
1,1
2.2024,-4.2941
2.1688,-3.5821
2.2958,-3.2585
2.5935,-3.1625
3.0998,-3.2089
-1,-1
4.5323,-3.2225
4.7374,-2.8132
4.2656,-2.2517
3.6573,-1.9643
-3.3825,2.2704
-1,-1
1,1
1,1
1.8701,-4.561
1,1
1.0257,-3.9849
-1,-1
3.6017,-15.113
18.948,-71.863
-1,-1
-21.814,52.999
-1,-1
-5.2648,8.1248
-1,-1
1,1
2.6499,-2.4778
-1,-1
-2.6634,1.9681
2.7792,-1.8719
1,1
1,1
1,1
-1,-1
-3.1817,4.6849
18.019,-72.78
-1,-1
-1,-1
1,1
1.2391,-4.9508
1.5241,-4.5833
1,1
1,1
3.8123,-7.2583
1,1
-9.7544,13.814
-1,-1
-2.2199,3.7443
-1,-1
-1,-1
-1,-1
-3.2439,11.973
-1,-1
13.399,-65.695
-1,-1
2.8615,-14.303
1.4498,-7.5934
1.0654,-5.4058
1,1
-1.0434,4.0992
1,1
-1.279,4.3594
1,1
2.5398,-8.4594
1,1
-1,-1
1,1
2.2037,-4.9991
-1.809,4.3531
-1,-1
1.4949,-3.8447
-1.4925,3.9428
-1,-1
1.919,-5.8168
2.8696,-9.816
1,1
11.692,-48.489
7.5407,-32.295
24.989,-112.19
1,1
1.4721,-6.6786
-1.2511,4.8886
1,1
1,1
-1,-1
-1,-1
-11.743,15.147
-1,-1
-4.4823,7.3886
-2.7507,5.308
-1,-1
-2.0021,5.6639
1.8603,-6.4138
-1,-1
-1,-1
1.4352,-6.7112
-1.432,6.5488
1,1
1.7823,-7.3823
-1.9654,8.3147
1,1
-1.6885,8.9871
1.3301,-7.7177
-1.0915,6.1263
-1,-1
1.2365,-4.5212
2.0901,-5.2108
1,1
17.314,-23.726
6.0119,-8.7282
3.0249,-4.7377
-1,-1
3.14,-2.2168
1,1
3.1304,-1.6083
3.4666,-1.5509
1,1
-4.2192,1.8509
4.4154,-2.0757
-4.5646,2.2846
-4.9773,2.5583
-6.215,3.1552
-10.276,5.198
-1,-1
5.3626,-4.4759
-1,-1
-1.1334,2.387
1.9057,-3.0771
1,1
14.126,-12.063
-1,-1
-1,-1
-6.0942,3.0197
4.3559,-2.0005
3.5188,-1.5531
1,1
-1,-1
-1,-1
1,1
4.9978,-2.8104
-1,-1
-1,-1
9.2363,-8.1986
-1,-1
17.103,-12.811
1,1
-1,-1
-1,-1
-1,-1
-1.765,2.3613
2.3072,-3.4444
1,1
-12.216,13.306
-1,-1
-3.9413,2.6096
-3.7167,1.9007
-1,-1
-3.6808,1.3367
1,1
3.8121,-1.3876
-4.0219,1.5803
-1,-1
5.2469,-2.6566
1,1
1,1
4.6443,-6.5377
2.3999,-4.259
2.5843,-3.9853
3.2842,-3.7309
1,1
-4.231,2.873
-1,-1
9.0375,-5.7896
1,1
-1,-1
-1.1669,1.0184
-1,-1
1,1
-1,-1
1.3149,-2.5282
-1,-1
-1,-1
-1.4499,4.5449
1,1
-1,-1
-1.088,1.9256
-1.0823,1.8158
-1.0923,1.7824
-1.1074,1.7687
-1,-1
1.1425,-1.6975
1,1
1,1
1,1
-1.3141,1.378
1.3829,-1.3032
-1,-1
1,1
1.4477,-1.2242
1.3966,-1.3267
1,1
-1.2843,1.879
-1,-1
1,1
1.1593,-2.8535
-1.1285,2.7249
-1.1186,2.5076
-1.1264,2.3228
1.1398,-2.2034
1.1504,-2.1397
1.1548,-2.1001
-1.1509,2.0367
-1.139,1.9046
1,1
1.1106,-1.4576
-1.1093,1.2432
1,1
1,1
1,1
-1.4176,1.3528
1.7085,-2.1116
-1,-1
1,1
1.7719,-3.3884
-1,-1
-1.2881,2.0495
-1,-1
-1.1766,1.9082
1,1
1,1
1,1
1.2494,-2.0111
-1.273,2.0536
-1.2963,2.1102
1.3154,-2.1511
1,1
1,1
1.2405,-1.4367
1.1962,-1.1471
-1.5935,1.2721
-1,-1
-1.2493,1.2119
-1.1784,1.1624
1.1469,-1.1209
-1,-1
1.1719,-1.0966
1.2634,-1.1398
-1.5313,1.2751
1,1
-1,-1
1,1
1,1
-4.3099,1.6471
-3.7363,1.3689
-1,-1
-1,-1
1,1
7.7778,-3.3505
-1,-1
-1,-1
1,1
-1.3382,1.1501
-1,-1
1.1137,-1.3196
1,1
1.026,-1.3417
1,1
-1.0082,1.2894
-1.0127,1.2843
1,1
-1,-1
1.5114,-1.6508
1,1
9.0251,-2.893
1,1
-6.2956,1.4304
12.259,-2.9721
1,1
-1,-1
1,1
1,1
2.0214,-1.1201
1,1
1.4296,-1.0129
1,1
-1,-1
-1.2746,1.1621
1,1
1,1
1.4332,-1.5993
-1,-1
1.9632,-2.0778
1,1
4.574,-3.8675
29.181,-19.895
1,1
-1,-1
1,1
1,1
4.1305,-1.3117
2.7285,-1.0013
2.2531,-1.1101
-1,-1
1.9607,-1.1602
1,1
1,1
1,1
1.2164,-1.6286
-1,-1
-1.1033,2.4192
-1,-1
1,1
-1,-1
1,1
1,1
1,1
6.1558,-2.893
1,1
-1,-1
-1,-1
-4.4504,1.3954
3.2071,-1.0952
-1,-1
1.9515,-1.105
1,1
1.4219,-1.2915
-1,-1
-1.2104,1.4812
-1,-1
1,1
-1.1851,2.1473
1,1
1.553,-2.983
1.8614,-3.2992
-2.1579,3.2804
1,1
1,1
-2.6698,1.8507
-2.9149,1.4696
3.2441,-1.2281
1,1
3.8664,-1.1382
-1,-1
1,1
2.9137,-1.0196
-1,-1
-1.8968,1.0785
-1.541,1.1931
1.3015,-1.3769
-1.1508,1.6405
1,1
-1,-1
1.1045,-2.3273
-1.3053,2.462
1.7301,-2.7039
2.5386,-3.1632
1,1
1,1
-1,-1
1,1
-1,-1
3.7548,-1.6589
1,1
-2.4135,1.0417
-1,-1
2.1858,-1.1635
-1,-1
1,1
-1,-1
-1,-1
1,1
-1,-1
1,1
-1,-1
1,1
9.454,-2.178
1,1
-1,-1
1,1
18.632,-2.2145
-1,-1
9.1474,-1.4918
8.548,-1.4186
8.6147,-1.3727
9.1097,-1.3507
10.189,-1.418
13.012,-1.8493
-30.675,5.4261
14.038,-4.0804
-1,-1
-1,-1
1.1284,-1.6084
-1.6981,2.1068
1,1
-11.954,10.864
-1,-1
1,1
-17.557,4.5705
1,1
-1,-1
39.116,-3.5208
774.31,-71.2
1,1
13.801,-1.7936
1,1
-1,-1
-1,-1
-1,-1
-1,-1
-33.801,10.487
-17.453,7.6503
1,1
1,1
-1.2733,1.7232
1,1
2.696,-1.9466
-1,-1
-1,-1
-1,-1
-1,-1
1,1
-1,-1
1,1
1,1
-1,-1
-1,-1
1,1
-19.268,2.7263
-25.705,4.2456
149.28,-34.375
1,1
-16.478,17.769
-23.603,17.374
14.366,-6.5955
7.6379,-2.1287
-5.2539,1.0976
-1,-1
-1,-1
1,1
-22.012,19.769
-1,-1
-1,-1
-1,-1
-4.7416,3.2482
-4.8427,3.6454
-5.6784,4.9899
1,1
1,1
-7.2153,11.611
-3.6351,6.817
-3.2875,6.2484
-6.1786,9.5329
-31.113,32.253
-1,-1
-1,-1
-5.1669,1.7708
-1,-1
-1,-1
1,1
-1,-1
1,1
1,1
1,1
1,1
-1,-1
-12.123,10.117
1,1
-1,-1
5.7452,-5.7419
-1,-1
-12.342,19.021
1,1
-5.4633,10.187
-1,-1
-7.6746,7.6207
1,1
7.2579,-2.1689
-1,-1
-1,-1
1,1
-6.2643,3.605
1,1
-5.1284,3.1305
-4.9937,3.2274
-1,-1
-1,-1
-11,9.8191
1,1
27.045,-29.789
14.014,-16.927
-15.213,19.912
-51.448,72.234
1,1
1,1
10.333,-14.263
-2.6065,1.6566
2.9481,-1.4297
-2.6589,1.2265
1,1
1,1
1,1
-1,-1
1.5018,-1.0552
1.4065,-1.0621
1.3146,-1.0751
-1.2398,1.1005
-1,-1
